x,muTest,muModel,p3sigmaModel,m3sigmaModel
3534.0,0.013658,0.16889529,0.29269713,0.045093462
3535.0,0.019637,0.13989154,0.25462627,0.025156803
3536.0,0.0248,0.1048359,0.21110585,-0.0014340505
3537.0,0.028712,0.060063884,0.15813851,-0.038010754
3538.0,0.030983,0.010719811,0.100211374,-0.07877175
3539.0,0.031466,-0.045507494,0.047867816,-0.1388828
3540.0,0.030077,-0.07362521,0.024241738,-0.17149216
3541.0,0.027011,-0.074320495,0.029389195,-0.1780302
3542.0,0.022581,-0.056892708,0.044377223,-0.15816264
3543.0,0.017062,-0.037248258,0.06162287,-0.13611938
3544.0,0.010863,-0.008953078,0.08879866,-0.106704816
3545.0,0.0043537,0.0033754054,0.103061326,-0.09631052
3546.0,-0.0020939,0.031729832,0.13385424,-0.07039458
3547.0,-0.0080339,0.058636844,0.16119729,-0.0439236
3548.0,-0.013123,0.08857044,0.18898478,-0.011843897
3549.0,-0.016985,0.120006986,0.21491161,0.025102362
3550.0,-0.019262,0.15878758,0.24340522,0.07416993
3551.0,-0.019691,0.20184778,0.2726028,0.13109274
3552.0,-0.01831,0.20949431,0.28008506,0.13890356
3553.0,-0.015283,0.21881226,0.2974515,0.14017303
3554.0,-0.010894,0.22462666,0.31221557,0.13703775
3555.0,-0.0054644,0.21516165,0.32517356,0.10514973
3556.0,0.00066482,0.20425285,0.31663373,0.091871984
3557.0,0.0071129,0.18912348,0.30990654,0.068340406
3558.0,0.013472,0.16659954,0.29035118,0.0428479
3559.0,0.019347,0.13969134,0.25692296,0.02245973
3560.0,0.024376,0.101497285,0.20986453,-0.0068699643
3561.0,0.028164,0.04280181,0.13810222,-0.052498598
3562.0,0.03035,-0.02204169,0.068056,-0.112139374
3563.0,0.030727,-0.07684135,0.019393466,-0.17307615
3564.0,0.029329,-0.079099365,0.019737385,-0.1779361
3565.0,0.026262,-0.07859192,0.023281567,-0.1804654
3566.0,0.021868,-0.04918663,0.051871654,-0.1502449
3567.0,0.016459,-0.033622473,0.062730104,-0.12997505
3568.0,0.010358,-0.021751696,0.07440489,-0.11790828
3569.0,0.0039674,-0.0028172585,0.09683653,-0.102471046
3570.0,-0.0023083,0.020766433,0.12439525,-0.08286238
3571.0,-0.0080337,0.054092914,0.15827717,-0.05009134
3572.0,-0.012936,0.08226758,0.1852435,-0.020708337
3573.0,-0.01658,0.117659,0.21010786,0.025210135
3574.0,-0.01861,0.16292487,0.2446151,0.08123465
3575.0,-0.018874,0.19815019,0.2715417,0.12475865
3576.0,-0.017294,0.20720237,0.27862722,0.13577755
3577.0,-0.01416,0.22115622,0.29781407,0.1444984
3578.0,-0.009729,0.21735148,0.31568423,0.11901873
3579.0,-0.0043069,0.21876115,0.32399055,0.11353174
3580.0,0.0017533,0.21023867,0.32713944,0.09333791
3581.0,0.0080492,0.18859033,0.3038122,0.073368445
3582.0,0.014189,0.16917187,0.28618488,0.052158862
3583.0,0.019813,0.1397599,0.25893247,0.02058734
3584.0,0.024543,0.09399044,0.2024113,-0.014430426
3585.0,0.027991,0.040869806,0.1396932,-0.057953592
3586.0,0.029819,-0.014385385,0.0769312,-0.105701976
3587.0,0.02985,-0.04778288,0.046554137,-0.1421199
3588.0,0.028117,-0.06427239,0.03417503,-0.16271982
3589.0,0.024829,-0.04217459,0.06007387,-0.14442305
3590.0,0.0203,-0.04336375,0.05681351,-0.14354101
3591.0,0.014833,-0.038764536,0.060632206,-0.13816127
3592.0,0.008774,-0.024359781,0.07547584,-0.1241954
3593.0,0.0025466,0.00015857663,0.09979113,-0.099473976
3594.0,-0.0034653,0.02984695,0.1330896,-0.0733957
3595.0,-0.0089611,0.06454411,0.16563064,-0.036542416
3596.0,-0.013498,0.09798585,0.19469479,0.0012769029
3597.0,-0.016679,0.12654269,0.21670857,0.036376804
3598.0,-0.018179,0.16673292,0.24580353,0.08766232
3599.0,-0.017907,0.19366032,0.26478487,0.122535765
3600.0,-0.015948,0.20321381,0.27440298,0.13202463
3601.0,-0.012509,0.20875268,0.29728913,0.12021621
3602.0,-0.0078778,0.21363927,0.31113902,0.11613953
3603.0,-0.0023535,0.21138975,0.32370535,0.09907415
3604.0,0.0036808,0.19995238,0.32024115,0.079663604
3605.0,0.009845,0.17893158,0.30593276,0.051930383
3606.0,0.015711,0.14692919,0.2627457,0.03111267
3607.0,0.020959,0.11324612,0.22793731,-0.0014450625
3608.0,0.02524,0.0690931,0.17540641,-0.03722021
3609.0,0.028113,0.011818303,0.10801332,-0.08437671
3610.0,0.029318,-0.04487178,0.045900878,-0.13564444
3611.0,0.028701,-0.06875291,0.028338723,-0.16584453
3612.0,0.026422,-0.06628793,0.035289668,-0.16786551
3613.0,0.02274,-0.044050504,0.052938815,-0.14103982
3614.0,0.017942,-0.04745354,0.051498394,-0.14640547
3615.0,0.01235,-0.030572454,0.06977362,-0.13091853
3616.0,0.0063305,-0.0064716022,0.09281653,-0.10575974
3617.0,0.00027055,0.01415626,0.11498859,-0.08667607
3618.0,-0.0054751,0.04548887,0.14442146,-0.053443722
3619.0,-0.010516,0.07697902,0.17605993,-0.022101894
3620.0,-0.014406,0.10629109,0.20177206,0.010810114
3621.0,-0.016852,0.14678098,0.23353112,0.060030848
3622.0,-0.017612,0.18576959,0.25845012,0.11308905
3623.0,-0.016633,0.20205265,0.27206072,0.13204458
3624.0,-0.014028,0.21162668,0.29001606,0.1332373
3625.0,-0.01012,0.22210896,0.31153208,0.13268583
3626.0,-0.0051435,0.22159494,0.31987688,0.12331302
3627.0,0.00056523,0.2085857,0.3106194,0.10655196
3628.0,0.0065592,0.19209792,0.30457446,0.07962138
3629.0,0.012482,0.17125165,0.29245648,0.05004683
3630.0,0.017988,0.14152573,0.26018757,0.022863895
3631.0,0.022738,0.10103422,0.21122172,-0.009153299
3632.0,0.026271,0.047815,0.14249669,-0.046866696
3633.0,0.028267,-0.003623978,0.08782951,-0.09507746
3634.0,0.028552,-0.061605018,0.030037377,-0.15324742
3635.0,0.027134,-0.06496811,0.03322816,-0.16316438
3636.0,0.024194,-0.05550701,0.04338198,-0.154396
3637.0,0.019981,-0.051901538,0.04748827,-0.15129134
3638.0,0.014852,-0.04063096,0.058654763,-0.13991669
3639.0,0.0090912,-0.019824961,0.08003781,-0.11968773
3640.0,0.0031295,0.0023649808,0.10145795,-0.096728
3641.0,-0.0026479,0.031575352,0.13228877,-0.069138065
3642.0,-0.0079272,0.06064565,0.16420199,-0.042910684
3643.0,-0.01227,0.09074671,0.18931624,-0.007822819
3644.0,-0.015354,0.1260184,0.21748602,0.034550793
3645.0,-0.01681,0.17450227,0.25188318,0.09712136
3646.0,-0.016551,0.19915594,0.27163023,0.12668164
3647.0,-0.014647,0.20880572,0.28394872,0.13366272
3648.0,-0.011274,0.21238288,0.29974616,0.12501961
3649.0,-0.0067784,0.21339916,0.31552422,0.11127408
3650.0,-0.0014827,0.20963827,0.32439634,0.09488019
3651.0,0.0043149,0.19456273,0.31067863,0.078446835
3652.0,0.010174,0.17595345,0.29598832,0.05591859
3653.0,0.015748,0.15204084,0.2699618,0.034119867
3654.0,0.020725,0.117262244,0.2347372,-0.00021271408
3655.0,0.024653,0.06522233,0.16771287,-0.037268214
3656.0,0.027155,0.0062168674,0.09715615,-0.084722415
3657.0,0.028027,-0.049340416,0.043363895,-0.14204472
3658.0,0.027204,-0.06113714,0.035286687,-0.15756097
3659.0,0.024776,-0.07415075,0.027235635,-0.17553714
3660.0,0.021047,-0.060986195,0.041101214,-0.1630736
3661.0,0.016288,-0.053209558,0.0462099,-0.15262902
3662.0,0.010798,-0.034429915,0.0633725,-0.13223234
3663.0,0.0049879,-0.007978816,0.09011714,-0.106074765
3664.0,-0.00074468,0.015216484,0.11490008,-0.08446711
3665.0,-0.0060563,0.045016564,0.14610156,-0.056068428
3666.0,-0.01065,0.08307753,0.18019447,-0.01403942
3667.0,-0.014047,0.112310484,0.20414804,0.020472929
3668.0,-0.015921,0.16606624,0.24373984,0.08839264
3669.0,-0.016136,0.19661205,0.26521328,0.12801081
3670.0,-0.014644,0.20432512,0.2761051,0.13254513
3671.0,-0.011725,0.21375507,0.29588816,0.13162199
3672.0,-0.0076171,0.21440691,0.31423816,0.11457565
3673.0,-0.0025735,0.20606011,0.31947902,0.092641205
3674.0,0.0030092,0.19149522,0.3050891,0.07790137
3675.0,0.0087736,0.17277189,0.28328398,0.062259793
3676.0,0.014338,0.15089078,0.26316673,0.038614832
3677.0,0.019335,0.11702989,0.22797316,0.0060866177
3678.0,0.02344,0.075817734,0.17901686,-0.027381398
3679.0,0.026213,0.020258913,0.11463223,-0.074114405
3680.0,0.027405,-0.034097906,0.056027506,-0.12422332
3681.0,0.026918,-0.0652904,0.031223856,-0.16180465
3682.0,0.024824,-0.07142559,0.031432316,-0.17428349
3683.0,0.021387,-0.047208186,0.05435467,-0.14877105
3684.0,0.016887,-0.029297568,0.06839309,-0.12698823
3685.0,0.011608,-0.008194911,0.089955464,-0.10634528
3686.0,0.0059662,0.00338883,0.10134527,-0.09456761
3687.0,0.00031344,0.027252812,0.13104165,-0.07653603
3688.0,-0.0049955,0.056172214,0.16049936,-0.048154928
3689.0,-0.0095875,0.09249049,0.19378099,-0.008800007
3690.0,-0.013083,0.1319934,0.22528999,0.03869681
3691.0,-0.015135,0.15882874,0.2424719,0.07518556
3692.0,-0.015571,0.1993376,0.27115315,0.12752205
3693.0,-0.014305,0.2102346,0.28006744,0.14040175
3694.0,-0.01158,0.2119061,0.29667407,0.12713814
3695.0,-0.0076667,0.2162147,0.31633842,0.11609099
3696.0,-0.0028255,0.21086918,0.3131602,0.10857815
3697.0,0.0025965,0.2025329,0.314646,0.090419814
3698.0,0.0082268,0.18656814,0.30558538,0.06755088
3699.0,0.013672,0.16267747,0.28028083,0.04507412
3700.0,0.018634,0.12882689,0.2434834,0.014170386
3701.0,0.022709,0.08569819,0.18981713,-0.018420763
3702.0,0.025504,0.03355542,0.127356,-0.060245156
3703.0,0.026726,-0.023805538,0.06408169,-0.111692764
3704.0,0.026317,-0.041711237,0.052571338,-0.13599381
3705.0,0.024336,-0.05897394,0.042169526,-0.1601174
3706.0,0.021026,-0.041378774,0.056623064,-0.1393806
3707.0,0.016652,-0.027852217,0.07208731,-0.12779175
3708.0,0.01152,-0.018265814,0.08278698,-0.119318604
3709.0,0.0059955,-0.0057447604,0.09570481,-0.107194334
3710.0,0.00047311,0.017323025,0.1196963,-0.08505025
3711.0,-0.0047268,0.048148975,0.15002207,-0.053724125
3712.0,-0.0092671,0.083952755,0.1850295,-0.017123997
3713.0,-0.012675,0.11369455,0.20864333,0.018745765
3714.0,-0.014676,0.15881848,0.24443635,0.07320061
3715.0,-0.015041,0.1920138,0.26423097,0.11979663
3716.0,-0.013765,0.20887165,0.2796592,0.13808407
3717.0,-0.011075,0.21622923,0.29913935,0.13331911
3718.0,-0.0072081,0.22425383,0.31974843,0.12875924
3719.0,-0.0024436,0.21926355,0.3268581,0.111669004
3720.0,0.002904,0.20165133,0.31345293,0.08984974
3721.0,0.0083837,0.18882681,0.30924755,0.06840606
3722.0,0.01369,0.15878077,0.27843386,0.039127678
3723.0,0.018506,0.123297125,0.23943937,0.007154882
3724.0,0.022403,0.078204885,0.18227756,-0.025867797
3725.0,0.025036,0.024077944,0.114709675,-0.06655379
3726.0,0.026125,-0.030801253,0.06505591,-0.12665841
3727.0,0.025558,-0.0644159,0.03448312,-0.16331492
3728.0,0.023485,-0.07602624,0.027409203,-0.17946169
3729.0,0.020128,-0.06638658,0.035434663,-0.16820782
3730.0,0.015754,-0.046374556,0.05705994,-0.14980905
3731.0,0.010684,-0.021587761,0.07794547,-0.12112099
3732.0,0.0052692,0.0034494747,0.103044935,-0.09614598
3733.0,-0.00010491,0.03531445,0.1356856,-0.0650567
3734.0,-0.0051375,0.060101833,0.16272594,-0.042522278
3735.0,-0.0094333,0.09115083,0.1897476,-0.007445939
3736.0,-0.012562,0.12119857,0.21201953,0.030377604
3737.0,-0.014273,0.16630882,0.24722931,0.08538833
3738.0,-0.014365,0.19511741,0.26493675,0.1252981
3739.0,-0.012887,0.20321111,0.27641332,0.13000892
3740.0,-0.010018,0.21101879,0.29448143,0.12755615
3741.0,-0.0060619,0.21746014,0.3122452,0.122675106
3742.0,-0.0012807,0.2129565,0.3175069,0.10840608
3743.0,0.0040029,0.20296413,0.32147124,0.08445701
3744.0,0.0093546,0.17856361,0.29508102,0.062046193
3745.0,0.014496,0.14786829,0.2673556,0.02838099
3746.0,0.01906,0.10846508,0.2156612,0.001268968
3747.0,0.022665,0.057456493,0.15556276,-0.04064977
3748.0,0.024894,-0.007826853,0.083727725,-0.099381424
3749.0,0.025594,-0.05167811,0.043271843,-0.14662807
3750.0,0.024694,-0.056606915,0.042014446,-0.15522827
3751.0,0.022329,-0.052581817,0.046100393,-0.15126403
3752.0,0.018788,-0.057884682,0.041907173,-0.15767653
3753.0,0.014297,-0.031349413,0.06840142,-0.13110024
3754.0,0.0092242,-0.014134533,0.08392935,-0.11219842
3755.0,0.0039038,0.013167748,0.115318246,-0.08898275
3756.0,-0.0013231,0.036230765,0.14132732,-0.06886578
3757.0,-0.0060736,0.06496573,0.16929188,-0.03936041
3758.0,-0.0099823,0.098546356,0.200901,-0.0038082898
3759.0,-0.012685,0.13376175,0.2242949,0.043228596
3760.0,-0.013892,0.17775685,0.25360468,0.101909004
3761.0,-0.01351,0.199584,0.2708194,0.12834862
3762.0,-0.01159,0.20902537,0.28656602,0.13148472
3763.0,-0.0084631,0.21357949,0.30634886,0.120810136
3764.0,-0.0043168,0.21694726,0.3140579,0.11983664
3765.0,0.0006094,0.20241728,0.31573048,0.08910408
3766.0,0.0058115,0.17907189,0.28938404,0.06875974
3767.0,0.011027,0.16302115,0.2793231,0.04671918
3768.0,0.015907,0.13197315,0.25069332,0.013252974
3769.0,0.020057,0.088299975,0.19500455,-0.018404603
3770.0,0.023136,0.026889434,0.12381574,-0.070036866
3771.0,0.024801,-0.035260417,0.056627236,-0.12714806
3772.0,0.024887,-0.061547156,0.033606682,-0.156701
3773.0,0.023442,-0.058810208,0.04508717,-0.16270758
3774.0,0.020651,-0.043804113,0.05883832,-0.14644654
3775.0,0.016786,-0.03900341,0.06370806,-0.14171487
3776.0,0.012146,-0.026173722,0.07404593,-0.12639336
3777.0,0.0070456,-0.0016145958,0.09967999,-0.10290918
3778.0,0.0018268,0.017790657,0.12061645,-0.08503513
3779.0,-0.0031148,0.045426182,0.14981887,-0.05896651
3780.0,-0.0074532,0.0796536,0.18078834,-0.021481149
3781.0,-0.010839,0.11000771,0.20400622,0.01600919
3782.0,-0.012888,0.15566641,0.23939602,0.0719368
3783.0,-0.013376,0.1913649,0.2649424,0.1177874
3784.0,-0.012343,0.20281509,0.27631092,0.12931924
3785.0,-0.0098915,0.20905708,0.2897369,0.12837726
3786.0,-0.0063218,0.21632896,0.305808,0.1268499
3787.0,-0.0018942,0.21385258,0.32250005,0.10520512
3788.0,0.0030875,0.19686788,0.30919516,0.08454061
3789.0,0.008216,0.17321363,0.2897064,0.056720838
3790.0,0.01322,0.14740784,0.26505962,0.029756077
3791.0,0.017701,0.11432623,0.2254056,0.0032468513
3792.0,0.02133,0.0681368,0.16662893,-0.030355327
3793.0,0.02371,0.0132327005,0.10077766,-0.07431226
3794.0,0.024556,-0.026698759,0.06485746,-0.11825498
3795.0,0.023864,-0.05118414,0.04744228,-0.14981055
3796.0,0.021762,-0.05784175,0.04136231,-0.15704581
3797.0,0.018503,-0.046198882,0.05531784,-0.1477156
3798.0,0.014268,-0.040843375,0.058784135,-0.14047089
3799.0,0.0094262,-0.024696257,0.071676746,-0.12106925
3800.0,0.004329,-0.003264049,0.096470304,-0.1029984
3801.0,-0.00064522,0.021136146,0.12322886,-0.08095656
3802.0,-0.005215,0.05629795,0.15832752,-0.04573161
3803.0,-0.0090071,0.091319956,0.1892257,-0.006585799
3804.0,-0.011621,0.13795787,0.22759244,0.04832331
3805.0,-0.012779,0.17609629,0.25657642,0.095616154
3806.0,-0.012372,0.20134951,0.27389085,0.12880817
3807.0,-0.010548,0.20984748,0.28850257,0.13119237
3808.0,-0.007489,0.21874101,0.30564207,0.13183996
3809.0,-0.0034857,0.21635033,0.32105497,0.1116457
3810.0,0.0012104,0.20659713,0.3162631,0.09693115
3811.0,0.0062204,0.18993783,0.30334416,0.0765315
3812.0,0.011198,0.16842715,0.28551435,0.05133994
3813.0,0.015823,0.13180777,0.23920523,0.024410322
3814.0,0.019728,0.0865611,0.18852913,-0.015406944
3815.0,0.022503,0.032467715,0.12437645,-0.059441023
3816.0,0.023904,-0.021050233,0.07266836,-0.11476882
3817.0,0.023788,-0.045587238,0.048312146,-0.13948663
3818.0,0.022219,-0.055506796,0.045791194,-0.15680479
3819.0,0.019343,-0.057554036,0.04525858,-0.16036665
3820.0,0.015497,-0.04569767,0.05447722,-0.14587256
3821.0,0.010956,-0.019399598,0.07899693,-0.11779612
3822.0,0.0059868,-0.0045398124,0.09629008,-0.1053697
3823.0,0.0010303,0.025553355,0.12879793,-0.07769122
3824.0,-0.0036256,0.057973918,0.16025586,-0.044308033
3825.0,-0.0076164,0.08820852,0.18813477,-0.011717737
3826.0,-0.010546,0.12678279,0.2195301,0.034035474
3827.0,-0.012171,0.16388264,0.2481747,0.07959058
3828.0,-0.012239,0.20201232,0.2743067,0.12971792
3829.0,-0.01082,0.21256955,0.2863454,0.1387937
3830.0,-0.008163,0.21036005,0.30021906,0.12050105
3831.0,-0.0044628,0.21504918,0.31844032,0.11165802
3832.0,-2.9494e-05,0.21107592,0.323056,0.099095814
3833.0,0.0048404,0.198498,0.3184533,0.078542694
3834.0,0.0097348,0.17710772,0.29925588,0.054959565
3835.0,0.014373,0.14946403,0.26650387,0.03242418
3836.0,0.01843,0.10890054,0.21681553,0.0009855404
3837.0,0.021462,0.053557098,0.14909287,-0.041978672
3838.0,0.023206,-0.0088028945,0.08324589,-0.10085167
3839.0,0.023425,-0.054670542,0.04551311,-0.1548542
3840.0,0.022151,-0.064995006,0.041480154,-0.17147017
3841.0,0.019635,-0.050126985,0.053178057,-0.15343203
3842.0,0.016072,-0.043982223,0.058910243,-0.1468747
3843.0,0.011726,-0.02628761,0.073911384,-0.1264866
3844.0,0.0069472,-0.006933945,0.09046706,-0.10433494
3845.0,0.0020705,0.013293415,0.11292696,-0.08634013
3846.0,-0.0025577,0.04425506,0.14489321,-0.0563831
3847.0,-0.0066127,0.07760975,0.17797542,-0.02275592
3848.0,-0.0097114,0.11410188,0.20837831,0.019825436
3849.0,-0.01152,0.15302087,0.23630641,0.06973533
3850.0,-0.011842,0.19547215,0.26488063,0.12606367
3851.0,-0.010677,0.19929151,0.27933645,0.11924658
3852.0,-0.008245,0.20992072,0.297484,0.122357436
3853.0,-0.0047625,0.21293466,0.3163299,0.10953942
3854.0,-0.00049263,0.20260799,0.31972516,0.08549084
3855.0,0.0042036,0.18773259,0.3144019,0.06106329
3856.0,0.0090279,0.1617419,0.2839659,0.0395179
3857.0,0.013614,0.13986216,0.26425382,0.015470497
3858.0,0.017664,0.09497465,0.20288251,-0.01293321
3859.0,0.020807,0.0335358,0.13368574,-0.06661414
3860.0,0.022642,-0.032576375,0.06544552,-0.13059828
3861.0,0.023026,-0.08392911,0.01714684,-0.18500505
3862.0,0.021928,-0.09244128,0.014068015,-0.19895059
3863.0,0.019574,-0.08245175,0.02234859,-0.1872521
3864.0,0.016151,-0.07740284,0.025410324,-0.180216
3865.0,0.011947,-0.06410947,0.038057573,-0.16627651
3866.0,0.0072995,-0.040960368,0.060634177,-0.14255491
3867.0,0.0025133,-0.015935613,0.0892141,-0.12108533
3868.0,-0.0020337,0.02496836,0.12913458,-0.07919787
3869.0,-0.0060533,0.05765646,0.1612764,-0.045963474
3870.0,-0.0091645,0.08768213,0.1854254,-0.010061145
3871.0,-0.010966,0.14164081,0.22576542,0.057516202
3872.0,-0.011371,0.18048982,0.25224608,0.10873358
3873.0,-0.010306,0.19023135,0.26533008,0.11513263
3874.0,-0.0079395,0.19814979,0.2897467,0.106552854
3875.0,-0.0045644,0.20411725,0.3050441,0.1031904
3876.0,-0.00040201,0.19436984,0.30591857,0.082821086
3877.0,0.0042045,0.17387627,0.2857462,0.062006354
3878.0,0.0089047,0.15207145,0.26600236,0.038140528
3879.0,0.013384,0.12869102,0.2489461,0.008435942
3880.0,0.017377,0.0855618,0.19337195,-0.022248365
3881.0,0.020432,0.039216645,0.13980636,-0.061373077
3882.0,0.022244,-0.037151445,0.05714133,-0.13144422
3883.0,0.022629,-0.0781197,0.019151568,-0.17539097
3884.0,0.021515,-0.08460598,0.01769495,-0.1869069
3885.0,0.019111,-0.07984486,0.022808492,-0.18249822
3886.0,0.015684,-0.06378994,0.037445255,-0.16502514
3887.0,0.011526,-0.051937122,0.04925176,-0.153126
3888.0,0.006971,-0.028200027,0.07110545,-0.12750551
3889.0,0.0023234,0.005002101,0.10583227,-0.095828064
3890.0,-0.0020905,0.037811667,0.14223224,-0.066608906
3891.0,-0.0059575,0.0693068,0.16976202,-0.031148426
3892.0,-0.008906,0.10423479,0.1973705,0.011099078
3893.0,-0.010577,0.14824818,0.23135346,0.06514291
3894.0,-0.010834,0.18202691,0.25362092,0.11043288
3895.0,-0.0096541,0.19194861,0.26976508,0.11413212
3896.0,-0.0072556,0.20100611,0.29152605,0.11048618
3897.0,-0.003831,0.20273986,0.30872852,0.0967512
3898.0,0.00032519,0.19127138,0.2993412,0.08320154
3899.0,0.0048387,0.17618714,0.2919234,0.060450867
3900.0,0.0094076,0.15560074,0.2723512,0.038850278
3901.0,0.01375,0.1239743,0.23688176,0.011066847
3902.0,0.017538,0.082222566,0.18770707,-0.023261942
3903.0,0.020394,0.031676847,0.12887627,-0.06552258
3904.0,0.021977,-0.03393997,0.06091137,-0.1287913
3905.0,0.022052,-0.063832924,0.032753184,-0.16041903
3906.0,0.020763,-0.0638526,0.035848178,-0.16355339
3907.0,0.018288,-0.07697245,0.025104038,-0.17904893
3908.0,0.014876,-0.060900062,0.040617317,-0.16241744
3909.0,0.010753,-0.043824513,0.055197533,-0.14284655
3910.0,0.0062214,-0.022144658,0.07968364,-0.12397296
3911.0,0.0016507,0.005617573,0.107837975,-0.09660283
3912.0,-0.0026433,0.03620639,0.14065632,-0.06824355
3913.0,-0.006301,0.071368195,0.17106745,-0.028331064
3914.0,-0.0089421,0.10991121,0.20035031,0.019472107
3915.0,-0.010326,0.15726936,0.23526356,0.07927516
3916.0,-0.010285,0.18657418,0.25752428,0.11562408
3917.0,-0.008884,0.18839112,0.27136275,0.105419494
3918.0,-0.0063332,0.19541481,0.28668648,0.10414315
3919.0,-0.0028282,0.20006202,0.30382138,0.09630267
3920.0,0.0013739,0.18676794,0.30433422,0.06920163
3921.0,0.0058456,0.17281337,0.29474694,0.05087982
3922.0,0.010315,0.14889108,0.2619041,0.035878055
3923.0,0.014475,0.11883222,0.2296918,0.007972635
3924.0,0.017998,0.07315136,0.17726535,-0.030962624
3925.0,0.020503,0.014286467,0.106037915,-0.07746498
3926.0,0.021684,-0.04110121,0.05402755,-0.13622996
3927.0,0.021419,-0.06335093,0.034335718,-0.16103758
3928.0,0.019835,-0.060801957,0.041954543,-0.16355845
3929.0,0.017127,-0.06341137,0.038195647,-0.16501838
3930.0,0.013555,-0.0522936,0.045806117,-0.1503933
3931.0,0.0094006,-0.040152583,0.06047159,-0.14077675
3932.0,0.0049374,-0.02010326,0.08101318,-0.1212197
3933.0,0.00051614,0.01835424,0.11912516,-0.08241668
3934.0,-0.0035446,0.050139435,0.15172791,-0.051449053
3935.0,-0.0068733,0.08647609,0.18496022,-0.012008034
3936.0,-0.0090982,0.13549685,0.22076604,0.05022767
3937.0,-0.0099918,0.18022949,0.25209394,0.10836503
3938.0,-0.0094841,0.1959182,0.2663514,0.12548502
3939.0,-0.0077125,0.21428776,0.2943278,0.13424772
3940.0,-0.0048795,0.21451645,0.30925894,0.11977397
3941.0,-0.0011991,0.21395947,0.31810346,0.10981548
3942.0,0.0030521,0.20183834,0.31428534,0.089391336
3943.0,0.0074821,0.17957972,0.29165286,0.06750658
3944.0,0.011769,0.15379316,0.2667375,0.04084882
